Observation,Open,High,Low,Close,Adj Close,Volume
5001,526.525024,526.525024,520.275024,524.674988,505.200104,4232150
5002,522.5,526.5,520.825012,523.75,504.309418,5635434
5003,523.75,529.75,522.125,526.900024,507.342468,3366976
5004,529,534.950012,526.950012,532.474976,512.710449,3907190
5005,533.424988,539.450012,532.525024,535.575012,515.695496,10040196
5006,534.400024,538.200012,528.400024,532.224976,512.469726999999,2579324
5007,532.599976,536.400024,532,534.525024,514.684448,3089980
5008,534.5,538.450012,527.825012,528.724976,509.09967,3331514
5009,530.5,533.474976,528.375,530.75,511.049561,2147688
5010,532,532.375,523.525024,527.75,508.160919,1955846
5011,527.5,531.674988,527.125,529.674988,510.014434999999,1481398
5012,530.150024,537.049988,521.424988,535.474976,515.599121,2024810
5013,534.799988,535.5,529.625,531.5,511.771729,2470740
5014,536,542.474976,534.75,540.875,520.798705999999,2487302
5015,541.75,546,535.799988,543.900024,523.711426,2058534
5016,545.950012,550,541.775024,548.924988,528.549926999999,1910676
5017,547.5,552.575012,544.5,545.575012,525.324279999999,4095864
5018,544.75,550.424988,542.599976,546.075012,525.805725,3904660
5019,550,550,542.25,546.625,526.335266,2780980
5020,547.5,557.5,546.25,556.924988,536.25293,3526898
5021,554.924988,562.5,554.5,562.099976,541.23584,2881818
5022,562.099976,568.349976,555.174988,556.974976,536.301147,4044792
5023,556.900024,568,553.099976,566.174988,545.159546,2805970
5024,563.875,565,558,558.825012,538.08252,1931358
5025,560.950012,567.5,556.575012,559,538.250916,2347648
5026,558.75,567.25,557.125,563.674988,542.752441,2646164
5027,564,567.375,561.349976,566.150024,545.13562,2607124
5028,566,566.125,558.625,559.825012,539.045349,1366576
5029,560,572.474976,559.5,570.700012,549.516784999999,3476590
5030,571.75,573.75,568.049988,572.450012,551.201782,2726500
5031,567.349976,572.5,564.849976,569.400024,548.264892999999,3073686
5032,572,576,566.25,574.549988,553.223694,2110844
5033,574,574,565,570.450012,549.276001,2522658
5034,572.5,582.950012,566.275024,581.400024,559.819519,2259384
5035,582.525024,584.625,575.650024,576.724976,555.318054,2147712
5036,575.5,575.5,565.75,570.325012,549.15564,2081322
5037,570.049988,571.349976,566,569.650024,548.505676,1927898
5038,569.974976,574.25,566.799988,570.450012,549.276001,1008316
5039,570.974976,574.974976,566.599976,568.375,547.278015,1731766
5040,569.200012,571.825012,567.775024,569.974976,548.818604,1629734
5041,573.150024,587.974976,573.150024,586.650024,564.874695,2883674
5042,588.049988,594.450012,583.125,591.625,569.664978,6852780
5043,591.625,595,588.349976,593.400024,571.374146,2887592
5044,593.5,597.5,589.049988,589.875,567.979919,1907266
5045,592.950012,592.950012,588.700012,590.950012,569.015076,2757820
5046,591.474976,591.474976,585.5,587.575012,565.76532,2837816
5047,587.349976,590.299988,585.5,587.474976,565.669006,3955308
5048,590.049988,592.5,584.525024,585.875,564.128418,2262210
5049,588,591.200012,585.025024,585.549988,563.815491,2773654
5050,588.474976,590,583.825012,586.849976,565.0672,2814252
5051,587.900024,589,580.5,581.299988,559.723206,2371406
5052,581.25,582.099976,576.25,579.700012,558.182616999999,2324092
5053,579.200012,586.349976,578.099976,580.674988,559.12146,3161156
5054,577.375,582.474976,575.525024,576.450012,555.053284,1661618
5055,577.5,578.5,572.125,575.924988,554.547729,1914384
5056,577.5,585.450012,576.599976,584.775024,563.069214,1522912
5057,583.275024,584.424988,577.674988,581.075012,559.506592,2363884
5058,583.5,589,582.775024,585,563.285828,1880826
5059,579.5,589.625,579.400024,586.025024,564.272888,1371382
5060,587.5,587.724976,580.599976,583.325012,561.673034999999,1335484
5061,583,587.5,583,585.75,564.008057,1901920
5062,584.900024,595.924988,583.75,595.049988,572.962829999999,1963366
5063,579.924988,585.950012,573.5,580.950012,559.386292,5586982
5064,581,584.5,576.525024,579.974976,558.447327,2081894
5065,580.625,586.549988,575,583.474976,561.817444,2017490
5066,582.5,584.75,579.849976,584.150024,571.777039,2710334
5067,585.5,590,581.075012,588.224976,575.765686,8139446
5068,590,592.5,585.900024,587.25,574.81134,2152438
5069,589.099976,589.75,585.700012,586.400024,573.97937,3624926
5070,586.400024,587.150024,581,582.799988,570.455626999999,1068164
5071,583.950012,594.375,580.450012,592.825012,580.268188,2416308
5072,592.549988,592.799988,585.625,587.424988,574.982605,1559434
5073,593,600.950012,590.525024,599.875,587.168883999999,2551266
5074,604.950012,604.950012,597.775024,601.075012,588.343505999999,3523016
5075,599.900024,600.974976,596.650024,598.875,586.190063,3343536
5076,600.5,601.075012,596.099976,600.174988,587.462524,1729834
5077,601.900024,613,597.549988,611.849976,598.890198,2887108
5078,612.5,619.25,611.325012,613.724976,600.725525,2219242
5079,614.5,615.375,606.924988,609.174988,596.271912,1293002
5080,611.5,619.25,610.875,616.099976,603.050293,2345166
5081,615.349976,619.950012,611.25,614.299988,601.288391,4556452
5082,616.674988,617.325012,610.75,615.400024,602.365051,2810136
5083,616.5,624.724976,613.5,623.474976,610.268982,4936442
5084,621.200012,622.825012,617.575012,619.400024,606.280396,2832996
5085,620.5,623.775024,615,618.474976,605.374938999999,5367368
5086,619,625.625,617.775024,624.224976,611.003174,5323264
5087,624,625,617.5,623.099976,609.901978,1697838
5088,624.5,629.474976,613.825012,621.150024,607.993286,2780432
5089,623.5,628.224976,620.200012,621.650024,608.482727,2664698
5090,620.549988,624.974976,615.5,620.224976,607.087829999999,2366938
5091,623.299988,623.349976,616.799988,620.5,607.357056,2331440
5092,623.700012,627.825012,620.875,624.625,611.394714,2892456
5093,626.450012,627.5,622.275024,624.799988,611.565918,2364388
5094,626.450012,626.450012,618.849976,623.599976,610.391417999999,2105428
5095,622.5,625.474976,609.875,613.450012,600.456421,1809860
5096,613.400024,617.5,611,614.125,601.117065,1428036
5097,615.525024,617.5,609.700012,614.349976,601.33728,2320748
5098,616.5,619.224976,606.900024,613.650024,600.652161,1734284
5099,616.700012,618.75,613,617.450012,604.371643,2755518
5100,619,627.450012,617.275024,626.25,612.985291,3055828
5101,625,625,620.724976,623.549988,610.342467999999,2055318
5102,622.525024,627.224976,620.5,625.150024,611.908569,2750646
5103,625.5,627,623.025024,625.724976,612.471375,2657262
5104,626.025024,632.099976,623.525024,630.900024,617.536804,2785468
5105,632,633.400024,627.150024,629.275024,615.946228,4364944
5106,630,630.950012,626.950012,628.549988,615.236511,1260568
5107,627.75,627.75,618.099976,619.049988,605.937744,1472092
5108,622.549988,635.25,621.974976,634.325012,620.889221,4933804
5109,634.5,647.5,632.75,645.599976,631.925415,5580682
5110,644,645,637.700012,641.849976,628.254822,2612338
5111,642.75,644.5,640.575012,642.549988,628.940001999999,1977594
5112,645.025024,651.950012,645.025024,650.200012,636.427979,2754442
5113,650.5,652.5,641.549988,643.375,629.747559,2008222
5114,645,647.625,641.799988,644.700012,631.044495,1452690
5115,645,647.25,639.150024,645.200012,631.533936,2006884
5116,637.349976,642.200012,635.75,639.950012,626.39502,1992864
5117,637.5,638.5,632.700012,634.724976,621.280701,1924754
5118,636,641.950012,634.924988,639.799988,626.248291,1750906
5119,641.900024,652.25,641.900024,648.924988,635.179993,3262908
5120,648.5,651.25,644,645.075012,631.411499,2947416
5121,646.325012,647.5,642.025024,644.224976,630.57959,1889124
5122,646,649,643.950012,646.5,632.806335,2128200
5123,652.5,658.474976,650.275024,653.450012,639.609130999999,3277900
5124,653.025024,659.224976,650.75,656.349976,642.447693,2438404
5125,653.049988,654.450012,646.849976,648.075012,634.347961,2788386
5126,649.5,653.075012,647.424988,649.025024,635.277832,2028406
5127,649.950012,650,644.5,647.625,633.907532,2494826
5128,648.974976,653,633.974976,638.75,625.22052,8225006
5129,638.549988,640.5,633.700012,636.424988,622.944763,2069214
5130,640.5,644.950012,638.200012,643.599976,629.967773,1950274
5131,644.299988,647.5,641.150024,644.775024,631.117859,1387756
5132,649,650.025024,638.200012,643.049988,629.429443,1823510
5133,643.549988,647.799988,639.525024,640.974976,627.398315,1447856
5134,642,643.875,638.125,640.299988,626.737671,1668732
5135,642.5,643.950012,639.375,642.174988,628.572998,2359656
5136,639.5,639.5,628.224976,631.375,618.001709,2259678
5137,632.875,634,627,630.900024,617.536804,2033558
5138,632.75,633.200012,616.375,618.849976,605.741943,2567680
5139,621.599976,630,619.5,628.924988,615.603577,1305484
5140,630.549988,631.5,624,629.174988,615.848267,1522452
5141,630.125,633.724976,625.5,627.75,614.453491,1600178
5142,628,636.474976,625,635.349976,621.892455999999,1978204
5143,635.875,638.424988,630.525024,631.775024,618.393311,1627832
5144,634,634,622.025024,625.150024,611.908569,2750898
5145,621.674988,632.5,617.525024,619.650024,606.525085,2683270
5146,619.5,628.5,612.075012,626.049988,612.789429,5811930
5147,627.25,630.950012,620.049988,629.525024,616.190918,2660268
5148,628,631.924988,623.525024,629.900024,616.557983,1701208
5149,625.549988,627.849976,620.75,623.075012,609.877563,3237216
5150,622.5,630,615.875,627.474976,614.184325999999,3157906
5151,626.400024,626.400024,620.875,621.849976,608.678406,2867460
5152,626,627.424988,620,624.724976,611.492554,2835696
5153,625.549988,629,620.049988,627.150024,613.866211,2674082
5154,600,628.700012,597.674988,625.625,612.373535,6822734
5155,631.875,641.5,627.049988,639.275024,625.734375,5350368
5156,637,641,632.799988,637.900024,624.388488999999,3569660
5157,638.75,644.5,625.325012,627.375,614.086426,6256262
5158,634,634,620.025024,622.174988,608.996582,4323872
5159,619.150024,624.450012,612.575012,615.099976,602.07135,2407812
5160,618,618,604.599976,605.700012,592.870544,3439950
5161,609.75,609.75,594.174988,599.349976,586.654967999999,2776260
5162,603.400024,603.400024,594.674988,599.025024,586.336975,5008892
5163,601.5,601.5,590.549988,592.375,579.827759,1766346
5164,592,593.150024,580.450012,582.75,570.406677,7642998
5165,584.5,596.599976,579,594.650024,582.054565,2984980
5166,590.125,599.450012,589.049988,592.224976,579.680969,2065090
5167,592.349976,596.474976,588.25,589.375,576.891296,1966322
5168,592.5,601,590.549988,599.799988,587.095459,3221420
5169,601.150024,603.950012,596.5,598.625,585.945374,2238492
5170,594.5,600.974976,588.349976,594.549988,581.956726,2031336
5171,593.799988,599.474976,588.25,598.174988,585.504883,2275968
5172,597.5,601.424988,595.099976,597.224976,584.575012,1351482
5173,600.924988,602.950012,583.5,590.799988,578.286133,2814096
5174,593.5,602.775024,593.5,599.75,587.04657,2154848
5175,599.549988,601.150024,594,599.150024,586.45929,2193976
5176,596,596.075012,590.549988,592.224976,579.680969,1712636
5177,590.125,595.174988,589.275024,593.125,580.56189,1263434
5178,593.5,594,586.700012,587.849976,575.398682,2157072
5179,582.099976,597.25,581.799988,588.299988,575.839111,2470744
5180,588.299988,592.5,585.775024,591.150024,578.628723,1627914
5181,588.400024,589.75,585.25,588.375,575.912537,1580218
5182,588,592.5,585.849976,590.950012,578.432983,2094996
5183,592,592.5,587.5,590,577.503113,1329438
5184,588.200012,589.75,584.200012,586.549988,574.126099,1402858
5185,585.5,594.625,584.650024,593.125,580.56189,2376258
5186,589.275024,593.049988,585.049988,587.5,575.05603,2091932
5187,589.650024,593.450012,586.950012,592.599976,580.047974,2449648
5188,594.950012,597.474976,590.5,593.375,580.806641,3253920
5189,592.5,603.974976,590.724976,602.599976,589.836121,4050408
5190,600,606,599.974976,603.099976,590.325562,2033270
5191,604.724976,605.049988,596.025024,598.549988,585.872008999999,1854328
5192,600.400024,600.974976,592.875,594.950012,582.348206,1923750
5193,594.924988,596,591.900024,592.75,580.194824,3483560
5194,594.5,597.25,591.549988,593.099976,580.537415,3388192
5195,595.049988,599.200012,594.099976,596.825012,584.183471999999,2762630
5196,599.424988,602.075012,596.075012,597.599976,584.942078,2286898
5197,598.099976,608.400024,597.650024,607.174988,594.31427,2773058
5198,608.75,619.049988,607.75,617,603.931091,4671702
5199,617.5,621.849976,612.75,617.5,604.420592999999,1458158
5200,619.5,619.849976,614.299988,616.25,603.197083,1925206
5201,616.75,624.724976,616.400024,623.825012,610.611694,1882932
5202,623.5,626.200012,618.125,619.25,606.133484,1779806
5203,620.450012,628,620.424988,621.299988,608.140076,2306444
5204,622.450012,622.450012,617.5,618.150024,605.056885,1756206
5205,618,622.5,615,618.174988,605.081238,6971034
5206,618,625,617.900024,622.325012,609.143433,2396924
5207,625,635.75,624.625,633.775024,620.350891,5130932
5208,636.299988,647.799988,635.049988,645.299988,631.631714,7818492
5209,649.5,650,644,645.950012,632.268005,3426118
5210,646.474976,646.474976,640.275024,642.474976,628.866638,2659814
5211,641.200012,646.349976,638.5,643.325012,629.698608,3050520
5212,643.099976,655,640.25,652.849976,639.021851,5455332
5213,652.849976,652.849976,646.299988,649.349976,635.596008,2985818
5214,649.5,658,648.25,655.525024,641.640198,4002552
5215,656.150024,660,655.724976,657.049988,643.132874,2155110
5216,658,659,651.474976,653.575012,639.731445,1705960
5217,653.775024,659.349976,649.075012,652.825012,638.997375,2470480
5218,654.700012,659.950012,646.275024,648.825012,635.082153,2232688
5219,649.174988,654.375,649,651.799988,637.994079999999,1648368
5220,653.775024,657.5,649.599976,655.099976,641.224182,1397896
5221,657,657,652,655.549988,641.664612,1223030
5222,656,662,653.724976,661.099976,647.097107,3063470
5223,661.5,666.5,660.125,663.950012,649.886779999999,2521850
5224,722.5,727,680.224976,688.525024,673.941284,201129980
5225,680.599976,707.724976,679.575012,704.549988,689.62677,5283358
5226,703.025024,710.900024,698.700012,707.775024,692.783508,3130014
5227,707.5,709.400024,697.424988,699.575012,684.757141,2648388
5228,701.900024,710.674988,693.525024,697.150024,682.383545,17247490
5229,695.450012,699.174988,689.299988,696.799988,682.040954999999,2340688
5230,696.450012,698.125,692.25,695.049988,680.328063999999,1464004
5231,698.224976,698.25,693.200012,695.825012,681.086609,1740868
5232,697.275024,698,688.125,690.049988,675.433899,2300994
5233,692.25,692.25,684.5,688.5,673.916687,1246412
5234,688.400024,694.950012,686.549988,690.375,675.752075,1839562
5235,691.125,693.75,688.099976,693.099976,678.41925,1556438
5236,693.950012,699.599976,690.525024,696.099976,681.355774,1891072
5237,690.825012,699.349976,690.825012,697.099976,682.334534,1754658
5238,697.5,704,696.575012,700.049988,685.222107,2930352
5239,711.049988,712.075012,703.325012,705.349976,690.409851,3577510
5240,705.474976,710,705.275024,708.299988,693.297363,2135930
5241,709.049988,711.424988,706.825012,708.674988,693.664368,2490054
5242,709.275024,713.75,706.424988,712.924988,697.824402,1695232
5243,713.325012,719.924988,712.974976,718.049988,702.84082,4071172
5244,717,722.5,717,720.474976,705.214478,2778640
5245,713.849976,718.5,712.900024,715.450012,700.295898,2818272
5246,717.200012,717.5,711.450012,715.450012,700.295898,2461236
5247,716.5,717.224976,711,712.174988,697.09021,1905182
5248,712,712,702.025024,704.924988,689.993774,2932042
5249,709.150024,712.349976,706.549988,710.099976,695.059265,4030700
5250,710.400024,717.400024,710,714.299988,699.170288,4287886
5251,714,739.974976,712.525024,733.099976,717.572021,17160546
5252,726.900024,727,718.275024,721.275024,705.997559,4825696
5253,723,725.049988,713,716.599976,701.421509,2074526
5254,717.625,723.25,713.775024,716.174988,701.005554,2872040
5255,715.75,721.5,712.525024,719.25,704.015380999999,3062208
5256,715.525024,722.5,714.299988,719.424988,704.186707,2324180
5257,721.5,721.5,716.325012,717.075012,701.886596999999,1696938
5258,717,720.599976,715.75,719.75,704.504822,2178130
5259,719.5,724.974976,717.75,721.849976,706.560303,1782546
5260,721.5,724.450012,718.525024,720.150024,704.896362,2402118
5261,720.150024,721.900024,714.125,718.400024,703.183411,3568528
5262,720,727.5,719,723.650024,708.322204999999,1819430
5263,723.5,728.375,719,724.5,709.154236,2169072
5264,726.5,733.025024,726.474976,731.075012,715.589966,2890686
5265,733,749.5,726.650024,748.299988,732.450133999999,8629016
5266,749.049988,769.5,748.5,766.525024,750.289124,10103476
5267,767.525024,772.75,764.799988,768.525024,752.246765,4528890
5268,771.474976,776.5,734.224976,775.325012,758.902771,3897926
5269,773.049988,786.974976,773.049988,784.299988,767.6875,8090210
5270,779.950012,779.950012,768.549988,773.25,756.871643,2718864
5271,773.5,775.450012,765.174988,770.299988,753.98407,2003520
5272,777.125,777.125,769.674988,772.150024,755.794983,1253982
5273,769.625,771.450012,761.299988,767.400024,751.145569,2565514
5274,771.049988,771.450012,763.150024,766.099976,749.873108,1378948
5275,769,770,764.275024,767.400024,751.145569,1873626
5276,767.400024,772.799988,766.325012,767.875,751.610413,1672918
5277,770,777.5,768.525024,775.900024,759.465515,1171122
5278,775.5,780,770.5,773.200012,756.822754,1937872
5279,772.950012,778.450012,768.099976,775.825012,759.392151,3073802
5280,775,778.599976,771.125,776.700012,760.248596,1402390
5281,777.5,781,774.125,779.825012,763.307373,1795188
5282,779.400024,782.700012,775.75,778.575012,762.083923,1736236
5283,774.5,780.75,774.049988,778.549988,762.059325999999,1553640
5284,779.75,784.950012,772.625,780.625,764.090393,1427068
5285,782.549988,790,781.549988,788,771.309204,1430026
5286,790,791.775024,782.5,784.549988,767.93219,1540086
5287,784.525024,787.724976,781,783.375,766.782166,1733694
5288,783.549988,814.700012,783.549988,808.575012,791.448425,10045402
5289,803.325012,816,800.549988,813,795.779663,2721578
5290,809.900024,824,808.825012,815.950012,798.667236,2958170
5291,815,816.75,808.075012,814.525024,797.2724,2217092
5292,812.5,821.5,811.575012,818.099976,800.771605999999,2659456
5293,819.5,819.924988,810.275024,814.299988,797.052124,1679770
5294,817,823.049988,813.099976,817.125,799.817261,1606772
5295,816.849976,819.474976,812.5,817.775024,800.453552,1449950
5296,817.5,821.900024,815,819.474976,802.117493,2501316
5297,820.200012,822.450012,815.174988,820.400024,803.02301,1277138
5298,821.950012,829.700012,820.825012,822.375,804.956055,2124384
5299,820.049988,835,820.049988,833.400024,815.74762,2652636
5300,832,838,830,834.375,816.701904,1985706
5301,830.875,845.950011999999,830.5,838.349976,820.592712,2525810
5302,837.5,839.974976,833.5,835.599976,817.90094,1929180
5303,834,837.799988,826.799988,832.174988,814.548462,1763346
5304,832.5,837.349976,829.049988,834.625,816.946594,1877552
5305,835.5,848,834.200012,846.450011999999,828.521179,1912766
5306,845,847,839.924988,843.275024,825.413452,1830132
5307,841.299988,850.625,839.799988,849.349976,831.35968,1705466
5308,847.474976,858,845.599976,849,831.017151,3337730
5309,851,851.375,837.599976,839.325011999999,821.547119,2608734
5310,844.5,847.5,828.125,833.825012,816.163635,3000216
5311,832.5,837.5,828.900024,833.224976,815.576233,2224518
5312,833.5,840.950011999999,825.549988,831.525024,819.320496,4593854
5313,826.900024,830,821.5,826.025024,813.901245,2165216
5314,826.299988,833.75,823.625,829.299988,817.128113,1752166
5315,830.125,833.349976,826,826.674988,814.541687,1883040
5316,826.549988,829.75,822.5,824.375,812.275391,2007100
5317,826.275024,831.5,825.674988,829.075012,816.906494,2285838
5318,830.424988,834.799988,829,833.599976,821.365051,2758698
5319,834,874,830.525024,838.174988,825.872925,654626
5320,838.775024,845.400024,833.549988,840.200011999999,827.868225,2205140
5321,840,842.5,829.275024,840.625,828.286987,2869446
5322,844,846.650024,839.825011999999,841.775024,829.420105,2240502
5323,841.950011999999,843.025024,836,839.974976,827.646484,1221626
5324,841.275024,843.825011999999,838.5,841.174988,828.828857,1199670
5325,839.849976,843.924988,838.674988,841.775024,829.420105,1161094
5326,842.5,848.099976,840.924988,846.150024,833.730896,1993622
5327,846.950011999999,857.5,844.075011999999,855.450011999999,842.894348,1849238
5328,857.049988,857.625,850,851.525024,839.026978,1936754
5329,855,870,847.5,867.549988,854.816772,9839088
5330,879.5,879.5,866.525024,869.825011999999,857.05835,5580234
5331,871,877.5,866.25,873.775024,860.950439,1947672
5332,878,899.400024,875.775024,894.825011999999,881.691467,8980856
5333,886,893.25,880.549988,889.25,876.198181,4627698
5334,888.775024,895.5,883.275024,892.200011999999,879.105042,3684570
5335,890.924988,904.575011999999,886.099976,898.599976,885.411010999999,4258430
5336,903.5,903.5,891.025024,895.825011999999,882.676758,3698958
5337,894,896,887.200011999999,889.974976,876.912598,2128392
5338,888.5,898.375,883.075011999999,895.125,881.987060999999,1772534
5339,893,898.224976,892.5,894.275024,881.149535999999,959330
5340,896.049988,898.625,883.049988,888.950011999999,875.90271,2017686
5341,885.5,888.525024,879.174988,882.224976,869.276366999999,1635028
5342,880,883,876.424988,880.224976,867.305725,3894222
5343,872.5,879,865.575011999999,874.525024,861.689453,3179918
5344,876.5,887.474976,874,878.599976,865.704528999999,1788542
5345,881.174988,894.900024,874.275024,890.625,877.553101,2213416
5346,888.125,890.474976,876.875,882.700011999999,869.744446,2727434
5347,880,880.5,871.5,876.075011999999,863.216614,1853732
5348,877,879.5,869.099976,871.599976,858.807311999999,2004862
5349,875.650024,877,868.400024,873.5,860.679382,3304778
5350,875,888.974976,875,886.224976,873.217650999999,1680262
5351,887.450011999999,887.474976,879.575011999999,881.25,868.315674,3939138
5352,881.200011999999,885.575011999999,879.174988,881.125,868.192443999999,753892
5353,879.5,879.5,869,873.075011999999,860.260681,2459298
5354,875.974976,885,875.025024,884.275024,871.296326,1347160
5355,886,889.924988,878.200011999999,888.224976,875.188232,3651718
5356,890.5,890.724976,880.549988,883.799988,870.828186,1147586
5357,882.5,882.5,873.049988,875.450011999999,862.600768999999,1821262
5358,878.5,882.450011999999,875.5,877.674988,864.793091,1841218
5359,871.875,881.400024,869,879.950011999999,867.034851,2875816
5360,880.049988,888.375,880.049988,883.275024,870.310974,3473210
5361,886.700011999999,895,885.5,893.825011999999,880.706116,4155832
5362,896.5,914.5,895.099976,911.674988,898.294127999999,5738838
5363,913.849976,919.950011999999,909.150024,917.599976,904.132141,3343840
5364,917.5,924.5,912,920.924988,907.408325,2497688
5365,920.075011999999,926.25,915.75,919.700011999999,906.201294,4077008
5366,918,925.900024,916.724976,924.474976,910.90625,1883666
5367,926.775024,932.224976,926.25,930.224976,916.571838,2042464
5368,932.450011999999,934,923.775024,924.849976,911.275696,2120734
5369,924,930.724976,922.625,924.424988,910.856994999999,1723064
5370,924,924.25,915.349976,919.549988,906.053527999999,3856248
5371,917.400024,919.474976,910,912.049988,898.663635,4121762
5372,911.224976,911.224976,896.299988,899.875,886.667358,5074614
5373,894.525024,898.299988,892.5,896.150024,882.997069999999,5719366
5374,898,902.799988,885,888.25,875.212891,3668610
5375,887,899.5,881.650024,897.650024,884.475036999999,13823232
5376,900.049988,911,898.125,902.849976,889.598633,3106816
5377,904,910.5,898.549988,904.424988,891.150513,2197212
5378,903.950011999999,905.950011999999,896.674988,898.5,885.3125,3312552
5379,897.5,902.5,896.549988,899.299988,886.100708,1668098
5380,899,902.224976,897,900.049988,886.839722,1515330
5381,899.400024,901.5,895.25,897.75,884.573547,1531246
5382,899.5,907.474976,896.325011999999,901.349976,888.120667,1899090
5383,901.625,907.625,893.799988,895.075011999999,881.937805,2633720
5384,897.549988,910.724976,894,909.400024,896.052551,2690780
5385,913.349976,928.275024,911,925.400024,911.817749,3216732
5386,930,936.625,921,928.575011999999,914.946106,1637272
5387,925,926.849976,919.549988,925.625,912.039368,1306644
5388,920.5,937.5,919.5,934.25,920.537781,1963360
5389,930.900024,932.5,920.325011999999,924.200011999999,910.635315,285004
5390,929.950011999999,934.849976,918.025024,931.650024,917.976013,2081446
5391,931.5,939.799988,926.5,933.549988,919.848083,5664436
5392,930,931.5,892.5,897.549988,884.376403999999,10683604
5393,884,905,878.924988,897.674988,884.499573,14285732
5394,902.200011999999,903.75,889.5,895.525024,882.381165,3736044
5395,899.125,908,896.200011999999,907.5,894.180419999999,2711176
5396,905.75,905.75,899.625,904.25,890.978149,2341230
5397,907.549988,912.5,906,910.599976,897.234802,2095306
5398,911.5,914.900024,908.474976,911.049988,897.678284,2368972
5399,912.849976,920,910.799988,915.349976,901.915222,1905244
5400,912.5,920,911.299988,914.299988,900.880554,3074122
5401,919,922.474976,910.375,911.849976,898.466614,3723188
5402,912.599976,916.799988,909.5,912.974976,899.575073,1641572
5403,913.5,917.5,910.549988,913.924988,900.511108,1556654
5404,910.849976,917.400024,906.174988,911,897.629028,3872180
5405,911,911.575011999999,897.5,906.775024,893.466064,1667936
5406,907.950011999999,909.5,900,901.174988,887.948241999999,2356234
5407,899,901.825011999999,894,900.125,886.913696,3074184
5408,902,908,897.599976,903.849976,890.583923,2006486
5409,914.349976,919.150024,906.575011999999,912.775024,899.377991,3179386
5410,914.5,919.849976,914.5,919.075011999999,905.58551,1196212
5411,918.724976,925,918.049988,923.125,909.57605,1137766
5412,924.849976,930,922.275024,927.625,914.01001,2830398
5413,929.5,930,919,921.424988,907.901001,1616290
5414,921.5,928.900024,920.5,925.700011999999,912.113281,2601842
5415,924.5,931,922.799988,928.775024,915.143188,1935236
5416,928,935.5,927.924988,932.674988,918.985901,2545270
5417,932.5,937.75,927.900024,936.650024,922.902588,1637292
5418,934.349976,936.974976,920,926.849976,913.246399,2898156
5419,927.450011999999,930,922.049988,924.099976,910.536743,1929074
5420,927.450011999999,927.450011999999,915.049988,917.049988,903.590271,1820966
5421,913,914.275024,903.5,910.224976,896.865356,1946680
5422,909.974976,910.674988,899.5,901.650024,888.41626,3197560
5423,903.325011999999,908.299988,901.549988,904.825011999999,891.544678,2115652
5424,907,926.5,907,920.200011999999,906.694031,4478200
5425,924,925.875,920,923.200011999999,909.649963,1599116
5426,924.549988,924.950011999999,907.974976,909.950011999999,896.594482,1205294
5427,910.025024,922.5,907.549988,910.674988,897.308838,1453730
5428,912,920,906,919.025024,905.536255,1841546
5429,928,944,927.75,936.724976,922.97644,6225062
5430,927.5,949.5,904.650024,939.474976,925.686096,6148994
5431,939.900024,946.825011999999,938.075011999999,942.25,928.420349,2476056
5432,949.450011999999,951.549988,931.825011999999,934.075011999999,920.365417,4671752
5433,939.950011999999,942.5,932.599976,934.150024,920.43927,3427272
5434,939.5,940,930.875,938.325011999999,924.552978999999,2235452
5435,940.5,941.400024,928.349976,934.174988,920.463866999999,3392848
5436,935.049988,935.150024,925.575011999999,928.375,914.749023,1744692
5437,929.450011999999,940.450011999999,929,939.025024,925.242736999999,4350260
5438,938.400024,939.599976,934.075011999999,936.200011999999,922.459228999999,3172936
5439,936.349976,940.375,925.25,927.25,913.640503,3290258
5440,929.275024,937.5,929.275024,936.174988,922.434569999999,2388158
5441,937.5,939.125,925.599976,926.325011999999,912.729065,2265644
5442,926.5,932.75,926.5,929.950011999999,916.300903,1186888
5443,931.5,934.025024,927.775024,931.799988,918.123778999999,1435434
5444,932.5,935.349976,928.875,930.299988,916.645751999999,2285154
5445,931,934.924988,927.5,931.849976,918.172974,2652764
5446,932.599976,933.950011999999,928.650024,932.099976,918.419311999999,2307944
5447,932.099976,938,928.125,936.275024,922.533081,2029548
5448,936.5,939.075011999999,930,932.650024,918.961303999999,2168354
5449,934.974976,952.200011999999,929.924988,948.875,934.948119999999,6288222
5450,951.724976,955,942.625,950.075011999999,936.130554,3222692
5451,948.5,951.275024,943.5,945.25,931.376343,1452748
5452,962,977,959.025024,967.150024,952.954956,8324770
5453,967.575011999999,979.950011999999,959.625,976.099976,961.77356,5727994
5454,980,994,976.575011999999,981.674988,967.266724,4424884
5455,982.5,983.349976,971.650024,975.650024,961.3302,2523898
5456,976.275024,984.5,975.299988,978.825011999999,964.458557,2395284
5457,976.950011999999,990,975.25,987.474976,972.981567,4361834
5458,989,1003.469971,989,999.825011999999,985.150391,4117946
5459,998.900024,1000.95001199999,992.075011999999,997.75,983.105774,3198780
5460,994.700011999999,1006.75,993.5,1002.849976,988.13092,3471674
5461,1003,1007.5,992.650024,995.575011999999,980.962708,3260710
5462,993,994.950011999999,970.75,974,959.704407,3673062
5463,959,967.625,952.924988,956.924988,942.880005,3963392
5464,930,956,918.150024,948.400024,934.480103,5374902
5465,953.5,953.5,931.200011999999,936.400024,922.65625,4182486
5466,942,949.299988,933.25,940.474976,926.671386999999,2585722
